Codes:,land_net,inventories_income,accumulated_depreciation_income,land_income,capital_accounts,inventories_net,capital_accounts_net,accumulated_depreciation_net,depreciable_assets_net,depreciable_assets_income
42314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,1873857000.0,22826908000.0,9581555000.0,1480520000.0,48600877000.0,26966229000.0,56295173000.0,11280684000.0,37555451000.0,29231254000.0
4241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,23877000.0,163646000.0,113977000.0,10611000.0,568788000.0,181077000.0,609653000.0,166832000.0,338511000.0,230881000.0
4251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.45,7767172000.0,36000800000.0,26107455000.0,5930336000.0,47427676000.0,47294643000.0,50412507000.0,32714761000.0,63648880000.0,50650437000.0
441,1116378000.0,18658052000.0,3183459000.0,1016268000.0,10857505000.0,23672796000.0,12678619000.0,4003851000.0,8830061000.0,6720245000.0
4411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,136717000.0,1181887000.0,942075000.0,127439000.0,1099619000.0,1464906000.0,1015804000.0,1026158000.0,1993649000.0,1727747000.0
4421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,50536000.0,287159000.0,176429000.0,9415000.0,401007000.0,382700000.0,-136277000.0,228193000.0,445245000.0,305095000.0
4431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,909859000.0,1373489000.0,1026549000.0,87211000.0,1343101000.0,1942588000.0,1560208000.0,2612680000.0,3340653000.0,1442413000.0
4441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,2053858000.0,3590206000.0,8753589000.0,1974204000.0,6708237000.0,4221455000.0,7123193000.0,10010829000.0,18479073000.0,16035002000.0
4451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,11381000.0,1068715000.0,771438000.0,6010000.0,2502950000.0,1358420000.0,3033232000.0,865382000.0,1578608000.0,1333115000.0
4461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,2699558000.0,881578000.0,4137548000.0,2031447000.0,3318964000.0,1192712000.0,3552145000.0,5070109000.0,10867009000.0,8541314000.0
4471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,19163000.0,1763935000.0,619661000.0,9346000.0,988590000.0,2516312000.0,693859000.0,1029975000.0,1871865000.0,1145421000.0
4481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,12588000.0,1265788000.0,435323000.0,12588000.0,1177997000.0,2361404000.0,2089998000.0,1094731000.0,2079548000.0,1134454000.0
4511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,187311000.0,1394602000.0,1424049000.0,187311000.0,3168503000.0,1437942000.0,3163397000.0,1433496000.0,2912419000.0,2888752000.0
4521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,107711000.0,2692532000.0,1340366000.0,85184000.0,2842594000.0,4412284000.0,3187877000.0,1709263000.0,3526119000.0,2249946000.0
4531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,462113000.0,1842857000.0,3296970000.0,383911000.0,13018608000.0,2331124000.0,12450451000.0,3630093000.0,7724632000.0,7126933000.0
4541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
